ID;Half;Event;Player;Team;"Video time";"Football time";"X coordinate";"Y coordinate";Details
1870;"2nd half";block;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";4649.1;4577.833;0.153;0.5187;"{""body_part"":""left-foot"",""block_type"":""after_shot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1871;"2nd half";aerial_duel;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4654;4582.733;0.8158;0.6353;"{""third"":""final"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1872;"2nd half";aerial_duel;"17. Saba AVDOEV";"GEORGIA NATIONAL TEAM U17";4654;4582.733;0.1857;0.367;"{""third"":""defensive"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1873;"2nd half";recovery;"17. Saba AVDOEV";"GEORGIA NATIONAL TEAM U17";4654.2;4582.933;0.1842;0.3601;"{""body_part"":""head"",""outcome"":""success""}"
1874;"2nd half";pass;"17. Saba AVDOEV";"GEORGIA NATIONAL TEAM U17";4654.233;4582.966;0.1827;0.3532;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""head"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1875;"2nd half";pass_received;"10. Giorgi GOGSADZE";"GEORGIA NATIONAL TEAM U17";4655;4583.733;0.1738;0.3946;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1876;"2nd half";pass;"10. Giorgi GOGSADZE";"GEORGIA NATIONAL TEAM U17";4655.033;4583.766;0.1738;0.3992;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1877;"2nd half";pass_received;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";4657.533;4586.266;0.1336;0.3969;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1878;"2nd half";clearance;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";4657.566;4586.3;0.1366;0.3992;"{""body_part"":""left-foot"",""under_pressure"":""under_pressure""}"
1879;"2nd half";aerial_duel;"20. Ivan KRASNOV";"ESTONIA NATIONAL TEAM U17";4659.6;4588.333;0.7667;0.5663;"{""third"":""final"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1880;"2nd half";aerial_duel;"10. Giorgi GOGSADZE";"GEORGIA NATIONAL TEAM U17";4659.6;4588.333;0.2348;0.4337;"{""third"":""defensive"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1881;"2nd half";recovery;"10. Giorgi GOGSADZE";"GEORGIA NATIONAL TEAM U17";4659.666;4588.4;0.2348;0.436;"{""body_part"":""head"",""outcome"":""success""}"
1882;"2nd half";pass;"10. Giorgi GOGSADZE";"GEORGIA NATIONAL TEAM U17";4659.7;4588.433;0.2333;0.4314;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""head"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1883;"2nd half";pass_received;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4661.433;4590.166;0.1753;0.4957;"{""body_part"":""head"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1884;"2nd half";pass;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4661.466;4590.2;0.1768;0.4888;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""head"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1885;"2nd half";recovery;"20. Ivan KRASNOV";"ESTONIA NATIONAL TEAM U17";4662.966;4591.7;0.7205;0.6192;"{""body_part"":""other"",""outcome"":""success""}"
1886;"2nd half";pass;"20. Ivan KRASNOV";"ESTONIA NATIONAL TEAM U17";4664.366;4593.1;0.7176;0.5939;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1887;"2nd half";pass_received;"13. Ako HENNO KORRE";"ESTONIA NATIONAL TEAM U17";4665.233;4593.966;0.7235;0.7019;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1888;"2nd half";pass;"13. Ako HENNO KORRE";"ESTONIA NATIONAL TEAM U17";4665.266;4594;0.728;0.7065;"{""third"":""final"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1889;"2nd half";pass_received;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";4666.733;4595.466;0.6;0.8581;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1890;"2nd half";pass;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";4667.6;4596.333;0.5955;0.8467;"{""third"":""middle"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1891;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";4669.8;4598.533;0.4571;0.7685;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1892;"2nd half";pass;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";4675.633;4604.366;0.5509;0.741;"{""third"":""middle"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1893;"2nd half";pass_received;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";4677.433;4606.166;0.6818;0.9868;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1894;"2nd half";pass;"15. Ron NELTSAS";"ESTONIA NATIONAL TEAM U17";4680.4;4609.133;0.6774;0.9776;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1895;"2nd half";pass_received;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";4682.566;4611.3;0.5792;0.973;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1896;"2nd half";technical_error;"14. Ronald SAMMUL";"ESTONIA NATIONAL TEAM U17";4685.533;4614.266;0.6833;0.8604;"{""body_part"":""right-foot"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1897;"2nd half";recovery;"5. Ioane GOGICHAISHILI";"GEORGIA NATIONAL TEAM U17";4686.766;4615.5;0.1902;0.2108;"{""body_part"":""left-foot"",""outcome"":""success""}"
1898;"2nd half";pass;"5. Ioane GOGICHAISHILI";"GEORGIA NATIONAL TEAM U17";4686.8;4615.533;0.1932;0.2131;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1899;"2nd half";pass_received;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4687.7;4616.433;0.3226;0.1947;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1900;"2nd half";foul;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4690.766;4619.5;0.5539;0.7111;"{""foul_type"":""committed"",""outcome"":""fail""}"
1901;"2nd half";foul;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4690.766;4619.5;0.4491;0.2843;"{""foul_type"":""won"",""outcome"":""success""}"
1902;"2nd half";card;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4693.833;4622.566;0.533;0.6858;"{""card_type"":""yellow""}"
1903;"2nd half";substitution;"17. Saba AVDOEV";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""off""}"
1904;"2nd half";substitution;"16. Nikoloz KANDELAKI";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""on""}"
1905;"2nd half";substitution;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""on""}"
1906;"2nd half";substitution;"6. Luka KHELADZE";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""on""}"
1907;"2nd half";substitution;"3. Davit TSKVITAIA";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""off""}"
1908;"2nd half";substitution;"2. Luka SHARIKADZE";"GEORGIA NATIONAL TEAM U17";4724.9;4653.633;0;0;"{""sub_type"":""off""}"
1909;"2nd half";pass;"4. Alika GETIASHVILI";"GEORGIA NATIONAL TEAM U17";4792.633;4721.366;0.5161;0.3211;"{""third"":""middle"",""length"":""long"",""restart"":""free-kick"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""not_under_pressure""}"
1910;"2nd half";aerial_duel;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4795.433;4724.166;0.2071;0.3159;"{""third"":""defensive"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1911;"2nd half";aerial_duel;"20. Andria SVANIDZE";"GEORGIA NATIONAL TEAM U17";4795.433;4724.166;0.7929;0.6887;"{""third"":""final"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1912;"2nd half";recovery;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4795.533;4724.266;0.2101;0.3159;"{""body_part"":""head"",""outcome"":""success""}"
1913;"2nd half";pass;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4795.566;4724.3;0.2131;0.3113;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""head"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1914;"2nd half";recovery;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4796.533;4725.266;0.7378;0.5118;"{""body_part"":""right-foot"",""outcome"":""success""}"
1915;"2nd half";pass;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4797.466;4726.2;0.7304;0.5118;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1916;"2nd half";pass_received;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4798.6;4727.333;0.7051;0.6887;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1917;"2nd half";pass;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4799.7;4728.433;0.708;0.6979;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1918;"2nd half";pass_received;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4800.866;4729.6;0.653;0.6221;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1919;"2nd half";pass;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4800.9;4729.633;0.6485;0.6267;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1920;"2nd half";pass_received;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4802.4;4731.133;0.6664;0.822;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1921;"2nd half";pass;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4803.233;4731.966;0.6634;0.8174;"{""third"":""middle"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1922;"2nd half";pass_received;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4804.333;4733.066;0.7571;0.8197;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1923;"2nd half";pass;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4804.366;4733.1;0.7571;0.8197;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""backward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1924;"2nd half";pass_received;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4804.833;4733.566;0.708;0.7071;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1925;"2nd half";pass;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4804.866;4733.6;0.7051;0.7048;"{""third"":""final"",""length"":""medium"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1926;"2nd half";interception;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4807.566;4736.3;0.1952;0.047;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1927;"2nd half";clearance;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4807.6;4736.333;0.1982;0.047;"{""body_part"":""left-foot"",""under_pressure"":""under_pressure""}"
1928;"2nd half";ball_out_of_play;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4807.8;4736.533;0.2012;0.0126;
1929;"2nd half";pass;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4826.766;4755.5;0.7571;0.9851;"{""third"":""final"",""length"":""short"",""restart"":""throw-in"",""body_part"":""hand"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1930;"2nd half";pass_received;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4827.4;4756.133;0.7661;0.845;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1931;"2nd half";pass;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4827.833;4756.566;0.7527;0.8542;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1932;"2nd half";pass_received;"14. Levani MANCHKHASVILI";"GEORGIA NATIONAL TEAM U17";4828.266;4757;0.7542;0.9231;"{""body_part"":""left-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1933;"2nd half";tackle;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4831;4759.733;0.1982;0.2837;"{""body_part"":""right-foot"",""tackle_type"":""standing"",""outcome"":""success""}"
1934;"2nd half";recovery;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";4831.866;4760.6;0.222;0.3641;"{""body_part"":""left-foot"",""outcome"":""success""}"
1935;"2nd half";pass;"10. Robert MIHALEVSKY";"ESTONIA NATIONAL TEAM U17";4831.9;4760.633;0.222;0.371;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1936;"2nd half";recovery;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4833.366;4762.1;0.7452;0.7301;"{""body_part"":""left-foot"",""outcome"":""success""}"
1937;"2nd half";take_on_against;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4836.5;4765.233;0.1893;0.3205;"{""outcome"":""success""}"
1938;"2nd half";take_on;"7. Tornike KVARTSKHELIA";"GEORGIA NATIONAL TEAM U17";4836.5;4765.233;0.8107;0.6795;"{""third"":""final"",""outcome"":""fail""}"
1939;"2nd half";tackle;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4836.8;4765.533;0.1848;0.3251;"{""body_part"":""right-foot"",""tackle_type"":""standing"",""outcome"":""success""}"
1940;"2nd half";recovery;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";4837.8;4766.533;0.164;0.371;"{""body_part"":""left-foot"",""outcome"":""success""}"
1941;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";4837.833;4766.566;0.1714;0.3733;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1942;"2nd half";pass_received;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4839.166;4767.9;0.2116;0.5043;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1943;"2nd half";pass;"16. Jako ILVES";"ESTONIA NATIONAL TEAM U17";4839.2;4767.933;0.2116;0.5112;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""fail"",""under_pressure"":""not_under_pressure""}"
1944;"2nd half";recovery;"6. Luka KHELADZE";"GEORGIA NATIONAL TEAM U17";4840.2;4768.933;0.6917;0.4819;"{""body_part"":""other"",""outcome"":""success""}"
1945;"2nd half";pass;"6. Luka KHELADZE";"GEORGIA NATIONAL TEAM U17";4841.533;4770.266;0.6932;0.5049;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""sideways"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1946;"2nd half";pass_received;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4843.333;4772.066;0.6783;0.5922;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1947;"2nd half";pass;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4843.366;4772.1;0.6798;0.5922;"{""third"":""final"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1948;"2nd half";pass_received;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4844.333;4773.066;0.7512;0.7393;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1949;"2nd half";technical_error;"19. Giorgi LAGVILAVA";"GEORGIA NATIONAL TEAM U17";4844.366;4773.1;0.7542;0.7347;"{""body_part"":""right-foot"",""outcome"":""fail"",""under_pressure"":""under_pressure""}"
1950;"2nd half";recovery;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";4849.366;4778.1;0.094;0.132;"{""body_part"":""left-foot"",""outcome"":""success""}"
1951;"2nd half";pass;"4. Uku VIIROJA";"ESTONIA NATIONAL TEAM U17";4850.566;4779.3;0.1045;0.1275;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""left-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1952;"2nd half";pass_received;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4851.5;4780.233;0.1789;0.2171;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1953;"2nd half";pass;"17. Ricardo KRANBERG";"ESTONIA NATIONAL TEAM U17";4855.066;4783.8;0.292;0.201;"{""third"":""defensive"",""length"":""short"",""restart"":""no"",""body_part"":""right-foot"",""direction"":""forward"",""inside_pa"":""not_inside_pa"",""outcome"":""success"",""under_pressure"":""under_pressure""}"
1954;"2nd half";pass_received;"9. Aston VISSE";"ESTONIA NATIONAL TEAM U17";4856.033;4784.766;0.4289;0.1964;"{""body_part"":""right-foot"",""outcome"":""success"",""under_pressure"":""not_under_pressure""}"
1955;"2nd half";tackle;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4858.366;4787.1;0.586;0.7508;"{""body_part"":""right-foot"",""tackle_type"":""standing"",""outcome"":""success""}"
1956;"2nd half";recovery;"13. Davit MACHARASHVILI";"GEORGIA NATIONAL TEAM U17";4860.066;4788.8;0.5042;0.7393;"{""body_part"":""right-foot"",""outcome"":""success""}"
